session_id,customer_id,start_time,device,source,country
109284,3973,2024-01-01T10:21:02,mobile,paid,SG
109285,9870,2025-06-26T02:51:17,desktop,social,US
109286,8239,2021-08-21T14:40:13,mobile,organic,MX
109287,9560,2021-03-02T05:54:02,mobile,direct,US
109288,18638,2023-02-19T05:42:18,mobile,organic,BR
109289,4175,2022-12-17T13:20:23,desktop,direct,GB
109290,1961,2025-05-13T01:29:10,mobile,social,US
109291,364,2021-06-16T18:16:56,desktop,email,NL
109292,438,2024-04-01T01:48:09,desktop,email,MX
109293,5385,2025-03-19T17:44:18,mobile,paid,GB
109294,378,2021-08-19T11:30:56,mobile,organic,IN
109295,6278,2022-01-17T16:35:10,mobile,paid,GB
109296,19882,2022-03-11T07:47:11,mobile,direct,US
109297,4270,2025-04-01T18:28:37,desktop,direct,DE
109298,6941,2021-03-21T14:04:32,desktop,social,US
109299,18365,2021-07-06T20:17:27,mobile,social,MX
109300,4302,2022-06-06T09:38:28,desktop,direct,US
109301,10760,2020-06-13T12:42:23,mobile,paid,JP
109302,13215,2024-04-07T17:43:23,tablet,direct,ZA
109303,12485,2024-03-24T17:14:28,desktop,paid,BR
109304,19550,2023-11-11T02:48:51,desktop,referral,US
109305,15628,2020-02-24T10:54:08,desktop,referral,US
109306,5132,2023-12-22T01:15:05,mobile,direct,AU
109307,17557,2024-03-22T01:10:40,desktop,direct,ES
109308,17164,2020-04-13T19:10:54,desktop,organic,PL
109309,12347,2022-02-26T07:32:39,desktop,email,JP
109310,16370,2024-01-05T08:22:24,mobile,organic,US
109311,19507,2020-03-20T23:52:29,desktop,referral,US
109312,13745,2021-11-27T02:25:00,desktop,direct,CA
109313,3168,2024-05-06T05:24:13,desktop,referral,GB
109314,2275,2022-01-11T04:29:38,desktop,organic,AE
109315,6675,2024-09-22T01:12:33,tablet,organic,US
109316,1451,2020-06-04T18:37:03,tablet,email,DE
109317,13844,2025-01-12T01:26:27,mobile,organic,IN
109318,3801,2020-01-13T01:36:02,mobile,direct,MX
109319,15633,2020-05-12T00:57:33,mobile,email,MX
109320,16884,2023-01-27T17:50:59,mobile,social,US
109321,4646,2021-02-13T21:56:48,mobile,direct,JP
109322,9685,2020-04-11T18:13:34,mobile,organic,BR
109323,8251,2021-02-04T19:00:20,mobile,referral,DE
109324,4079,2022-08-09T16:21:11,mobile,organic,IN
109325,16423,2022-05-17T08:20:41,mobile,referral,ZA
109326,14074,2022-04-26T07:20:27,mobile,paid,GB
109327,1587,2023-06-26T02:19:09,mobile,direct,IN
109328,5653,2024-01-15T07:01:42,mobile,organic,AU
109329,17701,2021-08-21T04:43:25,desktop,organic,IN
109330,496,2022-08-28T14:10:38,mobile,social,IN
109331,964,2025-08-14T07:31:38,desktop,organic,CA
109332,14190,2021-10-21T02:56:23,mobile,direct,BR
109333,3049,2020-08-11T12:24:41,mobile,referral,IN
109334,14969,2022-03-27T20:32:37,mobile,email,AU
109335,4344,2023-06-16T18:59:39,desktop,direct,JP
109336,7757,2024-02-20T10:11:01,mobile,direct,AE
109337,272,2020-01-01T01:29:07,desktop,paid,BR
109338,16840,2021-10-21T10:03:42,mobile,organic,GB
109339,1865,2023-02-21T06:32:52,desktop,direct,ZA
109340,3602,2021-05-28T17:45:56,desktop,social,AU
109341,9884,2020-11-11T00:42:09,desktop,social,ZA
109342,16264,2025-03-21T09:52:58,tablet,email,US
109343,15822,2023-09-29T13:37:50,desktop,referral,MX
109344,9897,2023-10-11T22:15:18,mobile,social,AE
109345,10298,2025-08-07T07:21:34,desktop,organic,US
109346,9626,2023-09-28T20:50:30,mobile,email,CA
109347,19985,2023-05-30T06:05:07,mobile,organic,MX
109348,4990,2022-05-16T09:52:11,mobile,direct,MX
109349,2612,2025-08-06T14:58:16,mobile,paid,DE
109350,8890,2022-01-04T21:52:31,desktop,direct,US
109351,3121,2020-09-29T13:16:59,mobile,email,IN
109352,2263,2020-06-14T23:07:04,mobile,organic,US
109353,9499,2023-07-22T08:33:51,mobile,organic,US
109354,6131,2023-06-12T04:19:27,mobile,direct,PL
109355,16716,2025-06-24T11:48:36,desktop,organic,FR
109356,344,2024-12-04T15:00:48,mobile,organic,SE
109357,150,2024-05-21T16:58:46,desktop,organic,GB
109358,3594,2021-08-11T02:16:51,tablet,paid,PL
109359,11796,2025-06-05T19:50:14,mobile,organic,BR
109360,5729,2025-07-13T16:32:14,desktop,organic,GB
109361,12904,2023-06-02T10:36:49,mobile,organic,NL
109362,11259,2021-08-25T06:33:24,mobile,social,FR
109363,8620,2023-11-27T05:33:18,mobile,direct,NL
109364,10627,2023-06-27T00:24:22,mobile,organic,BR
109365,14140,2025-02-20T17:57:56,mobile,referral,BR
109366,19137,2025-05-13T17:38:44,mobile,referral,SG
109367,16569,2025-09-11T13:42:29,mobile,social,FR
109368,11659,2020-06-20T09:01:11,mobile,organic,CA
109369,6340,2023-04-30T08:34:45,mobile,direct,JP
109370,8510,2023-03-24T07:34:13,desktop,direct,CA
109371,9644,2020-02-14T03:47:59,tablet,paid,MX
109372,14721,2020-04-13T16:04:45,mobile,organic,ES
109373,9487,2020-11-21T22:11:46,tablet,direct,ZA
109374,2991,2020-09-27T09:35:59,mobile,direct,SE
109375,12909,2022-05-17T07:07:34,desktop,social,CA
109376,19181,2022-08-31T16:27:11,desktop,paid,US
109377,18111,2023-09-07T20:46:43,mobile,paid,US
109378,7355,2021-04-17T05:26:24,desktop,email,BR
109379,16240,2023-02-13T04:07:30,mobile,organic,US
109380,2901,2023-11-26T19:45:37,desktop,referral,DE
109381,7047,2024-04-04T09:33:34,desktop,social,ES
109382,11051,2024-07-02T09:31:59,mobile,email,MX
109383,11571,2024-09-08T07:49:05,desktop,direct,US
109384,4894,2023-04-16T22:07:09,mobile,direct,US
109385,19981,2024-06-26T19:50:55,desktop,email,IN
109386,19172,2023-02-05T23:27:19,desktop,organic,US
109387,7690,2021-07-21T15:54:45,mobile,referral,AE
109388,17749,2022-07-30T22:14:19,mobile,social,US
109389,14807,2023-12-20T10:50:46,mobile,paid,BR
109390,18055,2020-05-23T21:03:30,mobile,organic,US
109391,4591,2021-08-02T07:31:00,mobile,referral,US
109392,913,2021-11-06T18:28:39,mobile,paid,MX
109393,19836,2021-09-30T17:08:25,mobile,direct,AU
109394,6657,2021-11-30T11:49:58,mobile,organic,FR
109395,8297,2022-08-26T21:20:04,mobile,organic,NL
109396,19292,2023-10-04T12:36:40,desktop,organic,US
109397,7434,2022-09-28T03:11:17,desktop,direct,PL
109398,5888,2021-04-19T07:31:49,mobile,direct,US
109399,7035,2025-10-24T11:39:41,desktop,email,FR
109400,4312,2021-06-07T09:22:29,desktop,organic,SE
109401,12211,2020-03-21T04:51:02,tablet,email,DE
109402,480,2020-02-17T16:06:48,mobile,organic,GB
109403,12927,2020-05-15T08:13:05,desktop,organic,MX
109404,8306,2022-11-04T19:55:29,desktop,paid,US
109405,4590,2021-07-30T13:21:02,mobile,organic,BR
109406,10084,2021-07-19T08:42:08,desktop,organic,AU
109407,17237,2021-08-08T00:10:47,desktop,direct,US
109408,4342,2022-04-11T04:02:51,desktop,organic,US
109409,1836,2021-11-01T01:51:54,desktop,organic,GB
109410,19350,2020-02-20T03:07:18,mobile,direct,GB
109411,8900,2023-08-24T01:31:24,mobile,referral,ES
109412,2819,2020-05-19T01:04:12,mobile,direct,DE
109413,16461,2025-06-30T10:17:43,tablet,email,IN
109414,16768,2025-08-27T05:58:41,desktop,social,ES
109415,6981,2023-08-11T11:40:32,desktop,social,NL
109416,15718,2021-04-03T15:47:55,tablet,organic,IN
109417,8467,2024-09-03T06:27:57,mobile,email,DE
109418,216,2024-03-26T01:50:23,desktop,direct,US
109419,4055,2025-08-08T09:45:59,desktop,direct,DE
109420,8287,2025-10-02T08:32:47,mobile,paid,DE
109421,7763,2023-09-12T08:49:41,mobile,direct,CA
109422,7522,2024-01-05T00:07:38,mobile,organic,NL
109423,17435,2025-06-16T02:36:33,desktop,organic,BR
109424,15251,2023-06-23T00:14:26,mobile,organic,DE
109425,6148,2023-10-18T20:51:21,desktop,organic,ES
109426,14596,2020-03-14T08:39:29,mobile,social,NL
109427,5305,2022-04-09T22:25:19,desktop,email,AU
109428,14671,2020-07-06T22:05:30,mobile,referral,NL
109429,673,2023-12-19T09:15:51,desktop,organic,GB
109430,12504,2023-06-07T14:47:21,desktop,organic,MX
109431,5837,2020-04-18T14:00:09,tablet,organic,US
109432,8473,2022-06-06T01:54:18,mobile,organic,GB
109433,10816,2024-09-17T13:06:52,mobile,email,NL
109434,5861,2022-04-07T10:20:08,mobile,direct,US
109435,10913,2022-08-01T14:24:59,mobile,paid,SG
109436,11397,2025-09-29T11:02:49,mobile,email,US
109437,10554,2021-09-17T05:13:29,desktop,email,PL
109438,15219,2023-03-29T15:47:40,desktop,social,US
109439,7789,2022-11-01T04:59:34,mobile,email,US
109440,12908,2022-11-24T11:40:42,desktop,social,MX
109441,8988,2023-01-20T23:16:01,desktop,direct,CA
109442,2204,2024-04-14T23:24:34,desktop,social,IN
109443,15041,2024-12-11T22:16:04,tablet,social,ZA
109444,5343,2020-11-18T18:08:29,desktop,organic,BR
109445,12789,2021-07-07T20:42:53,mobile,organic,JP
109446,1570,2020-09-16T18:16:52,desktop,direct,PL
109447,15992,2021-12-11T16:02:06,mobile,paid,US
109448,16412,2023-05-18T11:20:05,mobile,organic,GB
109449,7907,2024-06-01T15:22:37,tablet,paid,DE
109450,17520,2024-10-08T15:59:40,tablet,organic,SG
109451,12952,2024-02-01T07:14:12,mobile,organic,SG
109452,5306,2021-12-13T06:44:25,desktop,organic,AU
109453,1761,2022-01-09T19:49:13,desktop,paid,DE
109454,15643,2023-12-11T00:57:54,desktop,organic,DE
109455,18408,2022-02-09T16:18:56,mobile,referral,BR
109456,13908,2024-10-01T22:27:39,desktop,organic,DE
109457,4670,2024-03-15T03:48:06,mobile,direct,US
109458,988,2025-01-02T04:20:39,desktop,organic,US
109459,104,2025-01-20T21:16:00,desktop,direct,DE
109460,10498,2023-01-08T00:14:32,desktop,direct,DE
109461,3417,2020-11-22T11:14:37,mobile,organic,IN
109462,17766,2020-11-24T11:44:18,mobile,direct,MX
109463,13501,2022-03-08T10:22:55,mobile,paid,DE
109464,10581,2025-08-15T14:53:22,desktop,paid,NL
109465,9272,2025-08-26T17:12:05,mobile,organic,AE
109466,11269,2020-10-01T19:08:50,desktop,paid,IN
109467,8904,2021-05-22T21:41:11,desktop,direct,MX
109468,19914,2023-10-25T19:25:16,tablet,direct,GB
109469,8025,2025-05-31T01:23:18,desktop,referral,US
109470,18353,2024-12-18T22:18:33,mobile,email,CA
109471,9364,2020-10-26T09:08:36,mobile,paid,AE
109472,5916,2020-08-14T01:37:55,mobile,email,IN
109473,8652,2024-07-24T23:38:52,desktop,paid,US
109474,10425,2021-05-08T18:56:17,tablet,email,US
109475,2452,2021-01-21T14:19:20,desktop,referral,PL
109476,12891,2023-10-01T07:45:11,mobile,direct,US
109477,3343,2023-06-01T06:36:52,mobile,organic,AU
109478,734,2025-09-12T03:25:39,mobile,direct,GB
109479,3499,2024-08-10T21:56:25,mobile,direct,US
109480,7327,2023-11-01T13:22:34,desktop,organic,ES
109481,3729,2024-08-08T10:32:23,mobile,organic,MX
109482,10,2023-03-21T18:26:59,mobile,direct,JP
109483,19203,2024-04-24T16:42:13,mobile,referral,IN
109484,9961,2024-10-15T05:53:08,desktop,email,DE
109485,18786,2021-04-15T21:33:57,desktop,direct,GB
109486,13946,2025-02-01T06:00:10,mobile,social,US
109487,12419,2023-11-24T18:18:25,mobile,social,DE
109488,1368,2021-05-05T07:03:10,desktop,direct,IN
109489,7307,2023-06-26T05:56:53,mobile,organic,DE
109490,13525,2025-03-25T15:16:33,desktop,organic,JP
109491,13912,2024-06-07T20:52:39,desktop,social,GB
109492,17515,2023-03-18T09:50:25,desktop,direct,DE
109493,17194,2021-06-26T09:02:11,mobile,email,AU
109494,1907,2023-08-16T03:45:37,mobile,organic,US
109495,3297,2022-07-09T12:17:10,desktop,direct,ES
109496,12168,2020-04-22T05:18:32,mobile,organic,GB
109497,12117,2023-06-16T11:26:30,mobile,email,CA
109498,19711,2023-09-14T06:25:41,desktop,organic,IN
109499,3513,2020-06-16T19:47:05,mobile,organic,IN
109500,18986,2020-02-01T06:05:53,mobile,referral,IN
109501,16513,2020-03-05T02:46:40,tablet,organic,JP
109502,9229,2024-11-20T07:45:47,mobile,social,NL
109503,7456,2024-11-20T03:39:40,desktop,social,BR
109504,15868,2021-11-20T00:13:35,mobile,paid,IN
109505,11228,2021-11-27T10:18:51,desktop,organic,SE
109506,4132,2021-05-10T18:55:18,desktop,social,GB
109507,16005,2022-03-23T02:26:17,desktop,email,CA
109508,18405,2020-02-19T00:31:01,desktop,referral,US
109509,12413,2023-08-25T12:22:38,desktop,paid,MX
109510,16818,2024-04-02T01:49:47,mobile,referral,AU
109511,577,2024-06-13T14:48:27,mobile,organic,CA
109512,19924,2022-12-12T12:44:44,mobile,referral,ZA
109513,3469,2021-06-25T07:19:53,mobile,organic,US
109514,4308,2020-11-17T18:02:50,tablet,paid,GB
109515,17695,2023-12-10T04:32:36,mobile,organic,US
109516,8426,2020-03-03T23:59:20,mobile,email,JP
109517,17059,2021-05-04T01:45:27,desktop,social,AE
109518,17038,2024-04-18T17:42:43,mobile,paid,ZA
109519,18480,2021-10-20T18:24:59,desktop,referral,JP
109520,19323,2025-04-13T08:44:09,desktop,organic,FR
109521,17850,2023-07-17T04:52:18,mobile,organic,DE
109522,14535,2020-11-20T22:02:57,mobile,social,FR
109523,17121,2025-01-14T03:17:34,desktop,email,US
109524,4177,2022-12-20T02:03:51,tablet,referral,FR
109525,2057,2021-02-04T11:27:19,desktop,organic,BR
109526,3290,2021-10-13T00:24:18,desktop,direct,FR
109527,9697,2022-12-18T20:18:09,mobile,organic,JP
109528,15577,2024-08-08T00:58:47,mobile,social,AU
109529,7894,2025-08-06T10:37:19,mobile,direct,SE
109530,19633,2024-06-29T03:06:36,mobile,social,US
109531,7199,2022-05-25T06:19:41,mobile,organic,GB
109532,11323,2024-02-19T00:53:13,desktop,paid,DE
109533,16130,2025-09-17T02:28:46,desktop,organic,JP
109534,3599,2022-04-05T10:27:16,mobile,organic,US
109535,3400,2022-11-30T18:14:36,desktop,social,NL
109536,12669,2020-05-09T06:18:27,desktop,social,GB
109537,3142,2023-06-08T14:43:44,mobile,social,GB
109538,10347,2020-02-04T23:48:31,desktop,referral,US
109539,18177,2022-07-28T19:45:17,desktop,paid,GB
109540,14046,2023-05-12T09:28:57,desktop,paid,AE
109541,6750,2021-02-17T09:49:03,mobile,paid,US
109542,13655,2021-02-24T08:57:12,mobile,referral,NL
109543,5556,2025-09-26T01:59:20,mobile,organic,BR
109544,11892,2021-02-26T08:48:34,tablet,organic,MX
109545,578,2025-05-15T07:34:14,desktop,email,SG
109546,15141,2021-03-28T00:43:04,mobile,email,US
109547,6585,2021-11-29T12:17:46,mobile,organic,BR
109548,14883,2020-06-19T02:59:43,desktop,organic,BR
109549,10628,2023-11-02T04:03:48,tablet,organic,SE
109550,719,2024-01-19T13:44:15,mobile,direct,IN
109551,8636,2023-04-30T20:52:44,desktop,organic,US
109552,13645,2021-02-01T05:39:01,desktop,organic,US
109553,38,2021-06-02T01:34:20,mobile,paid,CA
109554,13921,2024-07-08T06:24:22,mobile,direct,US
109555,18240,2023-12-08T00:36:56,mobile,social,US
109556,17551,2024-11-21T04:01:38,mobile,direct,IN
109557,9551,2021-05-22T05:45:49,mobile,organic,US
109558,9347,2022-01-24T12:54:16,mobile,direct,GB
109559,11444,2024-11-23T07:12:02,mobile,direct,AU
109560,7506,2021-05-04T12:53:56,desktop,direct,AU
109561,5039,2024-09-23T15:58:59,desktop,direct,ES
109562,8175,2021-11-29T21:26:48,mobile,direct,US
109563,7585,2023-04-19T13:41:47,mobile,social,MX
109564,12668,2025-03-20T22:35:00,desktop,social,AU
109565,6906,2024-05-23T18:19:57,mobile,paid,GB
109566,1125,2025-05-20T04:20:28,mobile,organic,FR
109567,13468,2022-08-18T10:15:19,desktop,direct,ZA
109568,596,2022-04-29T09:58:28,desktop,organic,BR
109569,9021,2020-01-03T02:06:21,desktop,direct,GB
109570,1905,2024-05-25T21:34:32,desktop,paid,IN
109571,14855,2023-06-18T09:40:15,desktop,paid,NL
109572,1885,2022-12-12T18:32:31,desktop,paid,GB
109573,18138,2024-06-27T08:53:21,mobile,organic,PL
109574,4130,2020-03-30T04:41:09,tablet,email,SG
109575,1501,2022-01-25T02:52:21,desktop,organic,ES
109576,5650,2022-07-25T01:55:55,mobile,email,GB
109577,5066,2020-04-21T18:59:37,mobile,referral,US
109578,4724,2022-05-23T20:31:03,mobile,organic,DE
109579,19554,2022-03-26T21:30:43,desktop,referral,GB
109580,2695,2025-08-19T03:49:44,desktop,organic,PL
109581,19200,2022-05-12T00:51:21,mobile,organic,AU
109582,9022,2023-07-20T22:21:23,mobile,direct,AE
109583,13208,2021-11-18T20:27:43,mobile,organic,JP
109584,9291,2024-10-21T06:27:20,desktop,paid,GB
109585,15977,2021-09-26T04:51:50,desktop,social,JP
109586,11225,2020-01-12T20:44:00,mobile,direct,MX
109587,9812,2025-10-31T12:11:13,desktop,referral,IN
109588,19158,2020-06-21T19:52:24,desktop,organic,CA
109589,11217,2024-07-20T22:37:53,mobile,referral,IN
109590,7377,2021-02-19T15:12:54,mobile,paid,JP
109591,8923,2023-08-03T13:49:13,desktop,direct,IN
109592,13766,2024-12-25T00:11:26,desktop,direct,BR
109593,11185,2021-12-28T20:30:43,desktop,organic,AE
109594,6458,2021-12-28T07:05:26,mobile,organic,AU
109595,14493,2020-01-11T19:24:59,mobile,paid,NL
109596,14315,2021-04-28T03:33:00,mobile,direct,US
109597,16101,2022-09-30T08:44:55,desktop,paid,IN
109598,11527,2022-08-05T16:21:26,desktop,paid,GB
109599,4745,2021-10-05T22:29:34,mobile,organic,FR
109600,7439,2025-01-07T02:38:10,desktop,social,AU
109601,4669,2021-02-04T22:45:34,desktop,paid,US
109602,4510,2021-09-12T21:09:14,mobile,organic,IN
109603,9381,2024-12-07T21:05:34,mobile,organic,GB
109604,13479,2020-09-23T08:30:42,mobile,organic,PL
109605,8379,2020-12-30T00:31:45,desktop,organic,FR
109606,4491,2020-07-03T09:47:13,mobile,direct,US
109607,13174,2020-03-08T14:52:24,mobile,direct,GB
109608,11864,2021-07-02T14:26:15,mobile,direct,JP
109609,4643,2021-06-10T10:37:47,mobile,organic,IN
109610,9431,2022-11-22T01:57:36,mobile,paid,GB
109611,11829,2024-10-30T04:42:40,desktop,organic,BR
109612,11472,2023-06-25T21:12:38,mobile,organic,FR
109613,3974,2020-05-04T16:06:59,desktop,organic,AU
109614,3520,2024-01-30T04:57:20,mobile,paid,CA
109615,1606,2022-05-24T12:07:40,desktop,organic,ES
109616,17866,2020-02-22T07:58:51,desktop,direct,MX
109617,2796,2021-08-24T09:25:29,mobile,organic,CA
109618,18805,2023-10-18T16:13:35,desktop,organic,SG
109619,3611,2022-01-25T01:19:59,desktop,direct,BR
109620,18046,2020-12-24T01:34:47,mobile,social,US
109621,7637,2021-06-29T18:58:04,mobile,organic,JP
109622,16667,2024-11-28T03:46:41,mobile,direct,US
109623,15642,2022-10-26T10:01:34,mobile,email,BR
109624,1986,2021-12-26T16:10:05,mobile,email,DE
109625,9176,2025-09-28T16:28:29,tablet,social,MX
109626,9796,2025-10-08T21:48:28,desktop,email,NL
109627,12492,2021-03-12T16:08:36,desktop,paid,CA
109628,4966,2021-01-22T16:41:04,desktop,social,BR
109629,108,2023-09-18T16:16:50,mobile,direct,AU
109630,8749,2024-12-09T20:09:21,desktop,organic,US
109631,3224,2024-02-12T22:36:06,mobile,direct,GB
109632,9418,2022-05-30T19:50:55,mobile,organic,IN
109633,1830,2022-02-28T00:07:59,mobile,direct,SE
109634,7078,2021-02-26T18:08:16,desktop,direct,GB
109635,15800,2021-06-26T16:01:18,mobile,email,IN
109636,171,2024-08-04T18:03:46,mobile,organic,IN
109637,2396,2022-02-17T02:47:51,tablet,email,BR
109638,19942,2020-11-11T15:25:35,mobile,organic,MX
109639,16887,2021-04-27T21:59:25,desktop,organic,AE
109640,8822,2023-10-08T20:54:01,desktop,direct,IN
109641,3329,2020-06-29T15:26:52,desktop,direct,US
109642,9221,2025-10-18T03:31:56,mobile,organic,MX
109643,3317,2021-05-15T04:57:11,mobile,direct,DE
109644,345,2025-09-28T01:33:24,desktop,email,GB
109645,15439,2020-10-13T19:52:17,mobile,organic,BR
109646,15172,2023-04-08T15:14:07,mobile,organic,BR
109647,3212,2024-11-08T16:43:45,desktop,direct,IN
109648,7956,2023-08-19T17:33:04,mobile,organic,US
109649,9025,2024-01-06T19:22:22,desktop,direct,CA
109650,19880,2020-08-17T03:28:22,desktop,social,MX
109651,6989,2025-07-30T11:50:40,mobile,email,NL
109652,4695,2022-07-21T20:03:12,desktop,paid,ES
109653,19452,2025-06-18T11:24:05,desktop,organic,DE
109654,8709,2023-11-13T14:05:43,mobile,organic,AU
109655,1488,2021-02-26T21:22:48,mobile,direct,MX
109656,17610,2021-02-27T07:30:49,desktop,organic,BR
109657,10663,2021-04-29T19:12:50,mobile,paid,GB
109658,3902,2021-04-19T16:43:47,desktop,direct,SG
109659,18026,2023-03-16T03:30:48,mobile,organic,ZA
109660,10535,2023-10-31T23:19:03,desktop,organic,SG
109661,15153,2022-08-24T07:48:54,mobile,organic,MX
109662,1550,2025-04-19T21:11:39,mobile,organic,ES
109663,15795,2023-07-19T05:00:47,desktop,referral,JP
109664,19335,2024-10-06T16:38:22,desktop,direct,US
109665,5280,2020-12-15T22:42:28,mobile,direct,GB
109666,17404,2022-05-21T12:39:33,desktop,referral,US
109667,903,2020-12-17T21:21:10,tablet,social,BR
109668,1607,2020-03-27T18:20:28,tablet,organic,ZA
109669,664,2020-09-12T06:09:44,desktop,referral,JP
109670,2324,2021-09-13T11:55:07,mobile,email,PL
109671,3835,2022-08-17T23:57:19,mobile,organic,NL
109672,3013,2021-08-03T22:10:22,desktop,organic,AU
109673,16946,2025-05-02T06:58:01,mobile,email,US
109674,8919,2022-03-19T08:09:33,mobile,direct,MX
109675,5397,2025-04-13T01:26:47,mobile,referral,SG
109676,7530,2020-04-25T04:42:01,desktop,paid,DE
109677,10744,2025-07-25T17:05:38,mobile,email,US
109678,2670,2022-03-17T13:14:22,mobile,organic,US
109679,6723,2022-02-09T07:52:44,mobile,organic,DE
109680,2544,2022-10-07T19:31:18,mobile,direct,GB
109681,8778,2020-11-09T00:31:10,desktop,organic,SG
109682,15106,2024-07-16T10:31:27,mobile,direct,JP
109683,7588,2025-06-19T09:28:31,mobile,direct,BR
109684,19179,2021-02-28T05:00:57,mobile,social,US
109685,12357,2023-08-23T17:22:22,mobile,organic,IN
109686,14622,2024-09-03T05:36:16,desktop,direct,AU
109687,6910,2023-04-30T22:01:04,mobile,social,DE
109688,9189,2022-01-28T12:51:03,desktop,social,PL
109689,5155,2023-03-30T23:19:01,mobile,direct,MX
109690,16309,2024-06-29T13:45:59,mobile,social,MX
109691,18880,2022-01-06T10:09:01,mobile,organic,AU
109692,5674,2023-08-14T01:15:24,desktop,paid,US
109693,7750,2020-12-18T01:56:00,desktop,social,NL
109694,9562,2022-10-20T23:39:27,mobile,email,FR
109695,6426,2023-08-19T04:43:47,mobile,direct,US
109696,6835,2022-06-03T17:33:46,mobile,email,IN
109697,173,2020-07-26T05:27:10,mobile,social,AU
109698,9622,2025-04-09T21:03:07,mobile,organic,JP
109699,8264,2023-08-19T21:03:53,desktop,direct,CA
109700,1268,2025-02-26T10:04:10,desktop,organic,US
109701,11399,2022-04-20T06:26:57,mobile,paid,IN
109702,3581,2024-11-18T15:26:14,desktop,organic,IN
109703,5363,2024-07-19T09:12:46,mobile,direct,BR
109704,7476,2024-04-04T20:02:46,mobile,social,US
109705,16921,2024-09-29T04:10:06,mobile,social,GB
109706,12238,2023-07-03T23:47:07,desktop,organic,FR
109707,8815,2024-07-05T06:57:26,mobile,paid,MX
109708,11144,2025-09-19T01:53:54,mobile,organic,MX
109709,10344,2020-12-15T07:20:37,desktop,social,GB
109710,9735,2020-10-13T15:46:09,desktop,organic,MX
109711,2919,2021-11-04T02:19:05,desktop,social,MX
109712,4452,2021-07-01T03:10:22,desktop,referral,DE
109713,5680,2022-01-06T09:59:21,desktop,organic,ZA
109714,8468,2020-01-27T14:43:42,mobile,direct,DE
109715,3177,2023-09-03T16:34:30,mobile,direct,IN
109716,16016,2024-05-08T16:13:28,desktop,direct,IN
109717,17077,2020-12-08T02:20:10,desktop,direct,MX
109718,17308,2022-10-13T03:09:23,desktop,direct,BR
109719,5762,2023-04-20T19:07:06,mobile,direct,AU
109720,17952,2025-10-06T16:36:38,desktop,direct,IN
109721,7616,2022-09-09T17:58:09,desktop,organic,NL
109722,17622,2024-06-27T15:55:27,mobile,organic,US
109723,3053,2024-07-12T09:22:51,desktop,referral,SG
109724,11323,2020-10-02T16:06:59,desktop,paid,DE
109725,4061,2023-02-14T11:40:12,desktop,direct,GB
109726,13216,2024-01-19T19:25:44,mobile,direct,US
109727,13638,2025-01-10T23:52:48,mobile,direct,US
109728,15453,2020-12-04T01:46:04,desktop,direct,IN
109729,1710,2021-01-02T16:35:26,mobile,referral,DE
109730,11692,2020-09-17T12:11:09,desktop,organic,FR
109731,10235,2022-09-20T04:13:30,mobile,paid,DE
109732,14730,2024-11-29T05:01:54,mobile,direct,US
109733,2999,2023-11-04T10:44:32,desktop,direct,US
109734,14957,2024-04-09T17:47:30,mobile,organic,GB
109735,14926,2025-02-28T23:13:18,mobile,direct,US
109736,17254,2023-10-05T12:01:46,desktop,social,MX
109737,7042,2022-11-28T07:37:23,desktop,direct,US
109738,4814,2021-09-27T17:21:27,mobile,email,US
109739,11161,2020-08-19T04:56:24,mobile,paid,SG
109740,1308,2024-06-06T09:39:48,mobile,organic,PL
109741,9980,2021-08-15T14:20:06,mobile,direct,SE
109742,14429,2022-08-29T01:22:01,mobile,organic,US
109743,9425,2023-04-07T10:34:33,desktop,direct,US
109744,15323,2023-05-24T01:17:49,mobile,organic,FR
109745,6394,2021-11-18T13:56:16,tablet,direct,US
109746,2335,2024-02-03T18:35:02,desktop,paid,GB
109747,4717,2022-09-23T12:31:49,mobile,social,GB
109748,13650,2022-01-31T01:35:58,mobile,social,IN
109749,13045,2024-12-31T06:04:56,mobile,social,BR
109750,10488,2021-11-06T17:22:14,desktop,referral,US
109751,3941,2024-09-01T12:58:09,mobile,organic,US
109752,3229,2020-11-16T22:39:53,desktop,paid,FR
109753,1229,2020-06-03T12:16:05,desktop,email,BR
109754,9659,2025-09-23T15:57:20,desktop,organic,AU
109755,696,2020-05-11T23:21:59,mobile,organic,FR
109756,6387,2020-09-07T04:24:59,mobile,social,NL
109757,18891,2022-05-15T23:24:56,mobile,email,IN
109758,2952,2023-09-28T03:21:43,tablet,direct,US
109759,12812,2020-09-13T06:50:55,mobile,direct,SE
109760,19868,2021-03-06T15:48:51,tablet,referral,IN
109761,781,2023-08-11T10:46:35,desktop,social,BR
109762,19229,2021-08-13T03:18:28,desktop,paid,US
109763,11019,2025-02-18T04:18:04,mobile,direct,SE
109764,18271,2024-02-20T20:00:46,tablet,social,DE
109765,9291,2025-09-20T02:46:35,mobile,email,GB
109766,7352,2022-02-13T18:47:05,mobile,social,US
109767,8611,2020-01-27T13:13:03,mobile,organic,IN
109768,7742,2025-10-18T01:53:18,desktop,referral,IN
109769,12511,2020-03-30T16:47:32,tablet,email,FR
109770,17607,2021-04-14T08:33:44,desktop,organic,NL
109771,14482,2020-10-24T21:09:06,mobile,social,ES
109772,3259,2024-04-21T22:49:22,desktop,direct,BR
109773,7628,2023-08-23T07:31:22,desktop,organic,US
