review_id,order_id,product_id,rating,review_text,review_time
9395,29285,783,1,"Very disappointed, would not buy again.",2024-08-28
9396,29286,115,5,"Excellent product, highly recommend!",2025-04-30
9397,29289,532,4,Good value for money!,2022-12-28
9398,29292,525,5,"Excellent product, highly recommend!",2024-03-10
9399,29292,670,5,"Excellent product, highly recommend!",2025-04-02
9400,29299,1057,5,"Excellent product, highly recommend!",2021-09-09
9401,29302,1108,2,Not great quality.,2023-04-19
9402,29305,407,4,Good value for money!,2022-10-21
9403,29312,850,4,Good value for money!,2023-02-18
9404,29312,819,4,Good value for money!,2023-12-05
9405,29312,245,5,"Excellent product, highly recommend!",2025-09-27
9406,29312,857,4,Good value for money!,2024-10-03
9407,29316,869,3,Okay overall.,2022-07-10
9408,29319,807,5,"Excellent product, highly recommend!",2021-03-11
9409,29321,1010,4,Good value for money!,2023-12-27
9410,29321,925,5,"Excellent product, highly recommend!",2021-05-05
9411,29328,349,4,Good value for money!,2021-03-04
9412,29328,472,4,Good value for money!,2022-01-09
9413,29338,1039,2,Not great quality.,2020-11-29
9414,29338,1013,3,Okay overall.,2024-03-08
9415,29338,977,5,"Excellent product, highly recommend!",2023-10-07
9416,29338,953,5,"Excellent product, highly recommend!",2025-07-29
9417,29342,365,3,Okay overall.,2024-09-01
9418,29342,902,5,"Excellent product, highly recommend!",2021-04-03
9419,29351,249,2,Not great quality.,2023-08-17
9420,29351,415,4,Good value for money!,2021-10-05
9421,29352,346,5,"Excellent product, highly recommend!",2022-09-04
9422,29352,360,3,Okay overall.,2021-10-01
9423,29353,909,5,"Excellent product, highly recommend!",2020-03-02
9424,29353,1024,2,Not great quality.,2023-04-27
9425,29353,1038,4,Good value for money!,2020-02-25
9426,29358,336,2,Not great quality.,2021-06-19
9427,29365,819,3,Okay overall.,2021-06-16
9428,29371,342,4,Good value for money!,2023-11-28
9429,29385,1127,5,"Excellent product, highly recommend!",2023-11-03
9430,29385,1180,2,Not great quality.,2021-10-09
9431,29392,839,1,"Very disappointed, would not buy again.",2025-07-23
9432,29393,851,4,Good value for money!,2020-08-12
9433,29393,687,3,Okay overall.,2020-03-12
9434,29395,231,5,"Excellent product, highly recommend!",2025-02-08
9435,29395,684,5,"Excellent product, highly recommend!",2025-08-05
9436,29395,155,5,"Excellent product, highly recommend!",2022-01-10
9437,29403,1012,5,"Excellent product, highly recommend!",2021-07-03
9438,29408,533,5,"Excellent product, highly recommend!",2024-03-16
9439,29418,479,4,Good value for money!,2024-11-12
9440,29427,310,5,"Excellent product, highly recommend!",2023-05-02
9441,29427,938,5,"Excellent product, highly recommend!",2021-08-08
9442,29427,1162,5,"Excellent product, highly recommend!",2020-11-24
9443,29432,1177,5,"Excellent product, highly recommend!",2025-03-11
9444,29432,1127,2,Not great quality.,2024-08-08
9445,29432,1188,3,Okay overall.,2023-11-15
9446,29437,521,4,Good value for money!,2020-01-08
9447,29437,228,4,Good value for money!,2025-04-12
9448,29437,951,4,Good value for money!,2025-04-26
9449,29444,401,5,"Excellent product, highly recommend!",2021-05-08
9450,29445,748,3,Okay overall.,2024-01-04
9451,29445,726,5,"Excellent product, highly recommend!",2024-02-01
9452,29445,689,4,Good value for money!,2021-10-06
9453,29454,409,5,"Excellent product, highly recommend!",2024-06-12
9454,29459,181,5,"Excellent product, highly recommend!",2020-02-02
9455,29460,890,5,"Excellent product, highly recommend!",2020-03-20
9456,29460,712,5,"Excellent product, highly recommend!",2024-06-16
9457,29460,1055,4,Good value for money!,2021-11-05
9458,29467,475,5,"Excellent product, highly recommend!",2025-06-26
9459,29467,664,5,"Excellent product, highly recommend!",2024-04-03
9460,29467,169,5,"Excellent product, highly recommend!",2021-04-24
9461,29483,1051,3,Okay overall.,2021-03-18
9462,29483,964,5,"Excellent product, highly recommend!",2022-07-13
9463,29484,790,5,"Excellent product, highly recommend!",2022-12-27
9464,29485,296,4,Good value for money!,2022-02-18
9465,29485,256,5,"Excellent product, highly recommend!",2025-08-16
9466,29485,275,2,Not great quality.,2025-07-03
9467,29488,857,5,"Excellent product, highly recommend!",2022-12-11
9468,29492,670,4,Good value for money!,2020-12-06
9469,29497,396,5,"Excellent product, highly recommend!",2024-01-24
9470,29497,467,4,Good value for money!,2021-09-18
9471,29497,333,4,Good value for money!,2025-07-02
9472,29497,1084,4,Good value for money!,2024-01-18
9473,29503,1147,2,Not great quality.,2024-08-22
9474,29503,1049,4,Good value for money!,2023-01-03
9475,29503,1127,5,"Excellent product, highly recommend!",2020-04-02
9476,29519,263,3,Okay overall.,2022-03-27
9477,29519,990,3,Okay overall.,2021-12-01
9478,29519,1120,5,"Excellent product, highly recommend!",2023-01-21
9479,29524,573,4,Good value for money!,2021-11-13
9480,29524,632,5,"Excellent product, highly recommend!",2020-10-13
9481,29544,1107,5,"Excellent product, highly recommend!",2023-05-27
9482,29545,280,5,"Excellent product, highly recommend!",2020-10-28
9483,29558,248,4,Good value for money!,2024-03-12
9484,29558,482,3,Okay overall.,2025-08-05
9485,29559,943,5,"Excellent product, highly recommend!",2021-04-05
9486,29559,1109,5,"Excellent product, highly recommend!",2020-11-03
9487,29560,620,5,"Excellent product, highly recommend!",2020-02-13
9488,29568,607,3,Okay overall.,2025-04-16
9489,29568,636,5,"Excellent product, highly recommend!",2021-10-22
9490,29568,532,5,"Excellent product, highly recommend!",2024-09-23
9491,29571,716,5,"Excellent product, highly recommend!",2022-02-14
9492,29583,254,4,Good value for money!,2022-07-19
9493,29593,376,3,Okay overall.,2024-10-08
9494,29600,24,4,Good value for money!,2024-07-10
9495,29600,101,4,Good value for money!,2021-11-11
9496,29600,1101,4,Good value for money!,2023-06-16
9497,29607,969,2,Not great quality.,2021-06-25
9498,29609,620,4,Good value for money!,2021-11-29
9499,29609,735,1,"Very disappointed, would not buy again.",2024-10-31
9500,29611,1005,5,"Excellent product, highly recommend!",2020-10-11
9501,29625,376,5,"Excellent product, highly recommend!",2024-04-01
9502,29632,459,4,Good value for money!,2023-11-07
9503,29637,909,4,Good value for money!,2020-12-14
9504,29637,1013,4,Good value for money!,2020-01-19
9505,29638,295,5,"Excellent product, highly recommend!",2023-06-15
9506,29638,36,4,Good value for money!,2023-02-22
9507,29639,932,4,Good value for money!,2024-08-26
9508,29639,1120,5,"Excellent product, highly recommend!",2024-11-13
9509,29646,453,4,Good value for money!,2021-05-29
9510,29646,974,2,Not great quality.,2022-07-09
9511,29646,1018,3,Okay overall.,2023-01-07
9512,29648,89,2,Not great quality.,2024-06-14
9513,29650,937,3,Okay overall.,2023-05-19
9514,29650,1000,2,Not great quality.,2021-08-01
9515,29651,538,1,"Very disappointed, would not buy again.",2024-04-30
9516,29651,669,3,Okay overall.,2024-11-13
9517,29654,391,4,Good value for money!,2023-08-13
9518,29666,940,5,"Excellent product, highly recommend!",2021-08-19
9519,29666,975,4,Good value for money!,2022-12-25
9520,29667,686,4,Good value for money!,2021-10-22
9521,29667,500,4,Good value for money!,2025-10-29
9522,29670,133,4,Good value for money!,2024-05-04
9523,29671,382,5,"Excellent product, highly recommend!",2022-01-10
9524,29679,807,5,"Excellent product, highly recommend!",2024-09-03
9525,29679,946,4,Good value for money!,2022-11-09
9526,29679,499,1,"Very disappointed, would not buy again.",2022-04-15
9527,29682,945,5,"Excellent product, highly recommend!",2022-06-16
9528,29682,107,4,Good value for money!,2021-05-03
9529,29686,1046,4,Good value for money!,2023-03-10
9530,29686,1060,4,Good value for money!,2023-05-20
9531,29687,327,3,Okay overall.,2024-08-10
9532,29689,412,5,"Excellent product, highly recommend!",2021-10-30
9533,29693,247,1,"Very disappointed, would not buy again.",2020-08-08
9534,29699,481,1,"Very disappointed, would not buy again.",2021-10-30
9535,29699,565,4,Good value for money!,2025-01-20
9536,29699,636,4,Good value for money!,2021-11-28
9537,29701,744,4,Good value for money!,2023-05-17
9538,29701,480,2,Not great quality.,2025-09-10
9539,29710,494,5,"Excellent product, highly recommend!",2021-07-28
9540,29710,477,4,Good value for money!,2022-03-28
9541,29710,438,5,"Excellent product, highly recommend!",2023-07-09
9542,29715,487,5,"Excellent product, highly recommend!",2020-04-01
9543,29735,970,5,"Excellent product, highly recommend!",2024-04-13
9544,29735,797,5,"Excellent product, highly recommend!",2025-06-24
9545,29737,858,4,Good value for money!,2020-08-03
9546,29742,1083,5,"Excellent product, highly recommend!",2022-09-23
9547,29744,381,5,"Excellent product, highly recommend!",2020-06-03
9548,29746,1182,5,"Excellent product, highly recommend!",2024-06-29
9549,29749,1020,4,Good value for money!,2023-07-31
9550,29749,1012,3,Okay overall.,2020-03-06
9551,29749,973,5,"Excellent product, highly recommend!",2020-11-28
9552,29755,694,3,Okay overall.,2025-09-01
9553,29755,23,5,"Excellent product, highly recommend!",2023-08-19
9554,29756,979,1,"Very disappointed, would not buy again.",2020-03-31
9555,29756,926,3,Okay overall.,2022-02-25
9556,29759,368,5,"Excellent product, highly recommend!",2025-10-05
9557,29765,913,4,Good value for money!,2021-01-24
9558,29765,921,3,Okay overall.,2025-10-12
9559,29766,540,5,"Excellent product, highly recommend!",2024-01-18
9560,29766,323,5,"Excellent product, highly recommend!",2020-02-12
9561,29766,255,2,Not great quality.,2025-01-08
9562,29769,9,4,Good value for money!,2020-03-15
9563,29780,1099,4,Good value for money!,2025-06-30
9564,29780,850,4,Good value for money!,2021-02-18
9565,29780,454,3,Okay overall.,2021-09-02
9566,29785,213,5,"Excellent product, highly recommend!",2024-03-27
9567,29785,435,5,"Excellent product, highly recommend!",2023-07-04
9568,29792,176,3,Okay overall.,2023-06-03
9569,29798,817,4,Good value for money!,2022-03-23
9570,29798,1136,3,Okay overall.,2021-06-13
9571,29798,1055,3,Okay overall.,2020-04-03
9572,29800,634,5,"Excellent product, highly recommend!",2025-01-05
9573,29814,496,4,Good value for money!,2025-09-27
9574,29814,1077,4,Good value for money!,2024-01-25
9575,29815,932,5,"Excellent product, highly recommend!",2023-10-04
9576,29815,922,5,"Excellent product, highly recommend!",2025-05-15
9577,29815,874,5,"Excellent product, highly recommend!",2021-07-27
9578,29817,544,3,Okay overall.,2021-04-20
9579,29820,500,3,Okay overall.,2022-08-03
9580,29821,38,5,"Excellent product, highly recommend!",2025-08-02
9581,29824,857,3,Okay overall.,2020-08-03
9582,29825,114,5,"Excellent product, highly recommend!",2020-08-22
9583,29833,973,3,Okay overall.,2020-08-10
9584,29835,628,3,Okay overall.,2023-04-22
9585,29835,97,4,Good value for money!,2022-09-12
9586,29835,352,3,Okay overall.,2021-10-29
9587,29837,322,4,Good value for money!,2024-09-07
9588,29838,795,5,"Excellent product, highly recommend!",2023-08-21
9589,29840,669,3,Okay overall.,2022-01-26
9590,29840,566,5,"Excellent product, highly recommend!",2021-07-20
9591,29848,731,5,"Excellent product, highly recommend!",2020-10-05
9592,29851,522,2,Not great quality.,2024-07-20
9593,29851,538,2,Not great quality.,2022-09-15
9594,29856,1035,5,"Excellent product, highly recommend!",2025-05-05
9595,29858,1060,5,"Excellent product, highly recommend!",2022-03-17
9596,29864,543,5,"Excellent product, highly recommend!",2025-05-11
9597,29864,610,3,Okay overall.,2025-08-23
9598,29865,248,2,Not great quality.,2022-11-23
9599,29865,607,4,Good value for money!,2023-11-21
9600,29874,507,5,"Excellent product, highly recommend!",2025-01-27
9601,29874,732,5,"Excellent product, highly recommend!",2022-03-09
9602,29875,83,1,"Very disappointed, would not buy again.",2022-06-10
9603,29875,778,4,Good value for money!,2020-04-25
9604,29876,438,5,"Excellent product, highly recommend!",2021-01-24
9605,29878,474,3,Okay overall.,2023-10-21
9606,29880,315,5,"Excellent product, highly recommend!",2021-06-30
9607,29880,327,5,"Excellent product, highly recommend!",2021-11-16
9608,29886,451,3,Okay overall.,2023-10-25
9609,29891,958,3,Okay overall.,2023-11-24
9610,29891,897,4,Good value for money!,2020-06-20
9611,29895,1047,3,Okay overall.,2021-12-22
9612,29895,1190,4,Good value for money!,2021-04-21
9613,29903,871,5,"Excellent product, highly recommend!",2022-01-31
9614,29903,989,4,Good value for money!,2025-03-07
9615,29903,382,3,Okay overall.,2022-07-23
9616,29906,420,2,Not great quality.,2025-09-11
9617,29908,1186,5,"Excellent product, highly recommend!",2024-12-07
9618,29908,1097,4,Good value for money!,2020-03-28
9619,29908,1160,5,"Excellent product, highly recommend!",2024-08-04
9620,29913,438,3,Okay overall.,2025-06-25
9621,29920,1165,5,"Excellent product, highly recommend!",2022-05-24
9622,29932,330,4,Good value for money!,2023-12-02
9623,29952,278,5,"Excellent product, highly recommend!",2023-06-29
9624,29962,103,3,Okay overall.,2024-11-06
9625,29972,652,5,"Excellent product, highly recommend!",2024-06-10
9626,29972,584,4,Good value for money!,2025-08-24
9627,29978,392,5,"Excellent product, highly recommend!",2023-01-14
9628,29987,381,4,Good value for money!,2024-06-11
9629,29987,1003,4,Good value for money!,2023-11-08
9630,29987,278,4,Good value for money!,2025-08-26
9631,29987,320,4,Good value for money!,2024-07-31
9632,30006,944,4,Good value for money!,2020-03-26
9633,30006,970,5,"Excellent product, highly recommend!",2021-08-04
9634,30023,665,5,"Excellent product, highly recommend!",2022-09-17
9635,30027,691,3,Okay overall.,2020-10-19
9636,30027,170,4,Good value for money!,2024-06-06
9637,30031,960,4,Good value for money!,2024-03-13
9638,30035,565,4,Good value for money!,2022-01-16
9639,30037,532,4,Good value for money!,2024-12-29
9640,30041,716,5,"Excellent product, highly recommend!",2021-09-09
9641,30044,1144,4,Good value for money!,2023-04-10
9642,30044,154,1,"Very disappointed, would not buy again.",2023-06-29
9643,30046,754,3,Okay overall.,2024-12-04
9644,30046,783,4,Good value for money!,2024-11-05
9645,30050,898,4,Good value for money!,2021-10-05
9646,30050,930,3,Okay overall.,2021-10-01
9647,30050,1005,2,Not great quality.,2025-05-10
9648,30052,908,5,"Excellent product, highly recommend!",2024-02-14
9649,30058,725,5,"Excellent product, highly recommend!",2022-03-05
9650,30058,396,3,Okay overall.,2023-06-17
9651,30061,349,4,Good value for money!,2020-12-26
9652,30062,683,3,Okay overall.,2025-02-08
9653,30062,890,2,Not great quality.,2020-11-17
9654,30062,828,5,"Excellent product, highly recommend!",2021-06-07
9655,30062,786,5,"Excellent product, highly recommend!",2023-05-09
9656,30068,1007,5,"Excellent product, highly recommend!",2023-05-07
9657,30069,263,3,Okay overall.,2020-11-20
9658,30070,701,4,Good value for money!,2021-07-12
9659,30073,401,4,Good value for money!,2021-05-14
9660,30079,142,4,Good value for money!,2021-02-23
9661,30081,387,1,"Very disappointed, would not buy again.",2021-03-18
9662,30097,866,4,Good value for money!,2024-06-24
9663,30099,1195,1,"Very disappointed, would not buy again.",2021-03-03
9664,30112,994,2,Not great quality.,2022-01-10
9665,30112,1070,3,Okay overall.,2022-05-31
9666,30113,1007,3,Okay overall.,2024-05-10
9667,30113,1018,4,Good value for money!,2021-07-28
9668,30113,1099,4,Good value for money!,2024-10-06
9669,30113,358,3,Okay overall.,2022-01-03
9670,30115,959,2,Not great quality.,2020-03-01
9671,30116,953,4,Good value for money!,2025-05-04
9672,30116,979,5,"Excellent product, highly recommend!",2020-08-01
9673,30118,920,5,"Excellent product, highly recommend!",2025-04-21
9674,30125,1051,4,Good value for money!,2020-09-25
9675,30125,937,3,Okay overall.,2023-03-30
9676,30126,736,5,"Excellent product, highly recommend!",2022-08-05
9677,30126,832,3,Okay overall.,2023-08-05
9678,30127,1064,3,Okay overall.,2023-12-12
9679,30127,445,2,Not great quality.,2025-04-26
9680,30134,725,3,Okay overall.,2025-01-09
9681,30134,510,4,Good value for money!,2024-09-10
9682,30134,1163,4,Good value for money!,2024-07-31
9683,30144,275,4,Good value for money!,2024-12-04
9684,30144,255,5,"Excellent product, highly recommend!",2021-09-07
9685,30144,247,4,Good value for money!,2020-09-01
9686,30150,216,4,Good value for money!,2024-03-20
9687,30161,260,3,Okay overall.,2020-09-15
9688,30163,735,4,Good value for money!,2024-09-06
9689,30168,1153,3,Okay overall.,2023-01-22
9690,30168,145,4,Good value for money!,2022-06-11
9691,30168,468,4,Good value for money!,2025-03-18
9692,30173,402,4,Good value for money!,2025-10-02
9693,30173,996,2,Not great quality.,2022-05-26
9694,30174,714,3,Okay overall.,2020-12-30
9695,30182,1013,2,Not great quality.,2023-02-23
9696,30182,885,4,Good value for money!,2025-06-05
9697,30184,1051,5,"Excellent product, highly recommend!",2021-08-14
9698,30188,634,2,Not great quality.,2022-12-29
9699,30188,866,5,"Excellent product, highly recommend!",2021-03-11
9700,30196,1181,4,Good value for money!,2022-06-15
9701,30196,1175,5,"Excellent product, highly recommend!",2025-04-16
9702,30196,1098,5,"Excellent product, highly recommend!",2020-03-10
9703,30200,783,5,"Excellent product, highly recommend!",2020-12-20
9704,30208,662,3,Okay overall.,2023-11-19
9705,30220,731,5,"Excellent product, highly recommend!",2024-10-14
9706,30244,1008,4,Good value for money!,2023-11-05
9707,30244,404,3,Okay overall.,2023-02-24
9708,30244,816,5,"Excellent product, highly recommend!",2023-12-30
9709,30245,841,4,Good value for money!,2021-05-03
9710,30254,328,3,Okay overall.,2022-11-17
9711,30258,1125,5,"Excellent product, highly recommend!",2024-08-01
9712,30258,900,5,"Excellent product, highly recommend!",2020-03-08
9713,30268,1095,5,"Excellent product, highly recommend!",2023-08-11
9714,30270,1089,3,Okay overall.,2021-09-09
9715,30282,1143,5,"Excellent product, highly recommend!",2025-07-03
9716,30296,747,3,Okay overall.,2024-07-28
9717,30298,256,3,Okay overall.,2021-12-17
9718,30300,369,5,"Excellent product, highly recommend!",2021-12-17
9719,30306,974,5,"Excellent product, highly recommend!",2025-02-07
9720,30341,387,5,"Excellent product, highly recommend!",2020-02-06
9721,30346,782,3,Okay overall.,2020-05-26
9722,30348,123,4,Good value for money!,2024-03-22
9723,30355,370,1,"Very disappointed, would not buy again.",2024-07-24
9724,30355,896,4,Good value for money!,2024-09-30
9725,30358,384,2,Not great quality.,2021-08-08
9726,30358,476,5,"Excellent product, highly recommend!",2020-02-16
9727,30363,926,5,"Excellent product, highly recommend!",2020-06-04
9728,30365,489,4,Good value for money!,2020-06-15
9729,30365,954,4,Good value for money!,2024-02-12
9730,30367,1067,5,"Excellent product, highly recommend!",2024-12-18
9731,30379,608,5,"Excellent product, highly recommend!",2020-07-28
9732,30383,451,5,"Excellent product, highly recommend!",2024-12-17
9733,30390,599,4,Good value for money!,2024-03-15
9734,30394,280,4,Good value for money!,2025-04-09
9735,30394,731,3,Okay overall.,2023-04-20
9736,30394,485,4,Good value for money!,2024-02-09
9737,30402,822,5,"Excellent product, highly recommend!",2020-06-10
9738,30403,860,4,Good value for money!,2022-09-18
9739,30405,827,2,Not great quality.,2020-02-22
9740,30405,1071,2,Not great quality.,2021-01-12
9741,30409,1187,5,"Excellent product, highly recommend!",2022-10-04
9742,30409,1065,4,Good value for money!,2025-05-13
9743,30412,799,4,Good value for money!,2023-08-28
9744,30412,695,5,"Excellent product, highly recommend!",2020-01-28
9745,30418,1098,4,Good value for money!,2022-12-26
9746,30418,583,4,Good value for money!,2020-04-13
9747,30431,446,5,"Excellent product, highly recommend!",2020-09-12
9748,30431,957,5,"Excellent product, highly recommend!",2021-05-15
9749,30445,205,4,Good value for money!,2021-04-29
9750,30445,491,5,"Excellent product, highly recommend!",2025-09-27
9751,30445,1190,3,Okay overall.,2024-11-23
9752,30453,347,4,Good value for money!,2022-02-02
9753,30453,368,5,"Excellent product, highly recommend!",2021-11-09
9754,30463,693,5,"Excellent product, highly recommend!",2024-07-05
9755,30473,383,3,Okay overall.,2020-05-21
9756,30475,817,5,"Excellent product, highly recommend!",2024-02-02
9757,30475,826,3,Okay overall.,2024-11-02
9758,30475,814,5,"Excellent product, highly recommend!",2024-02-16
9759,30475,924,5,"Excellent product, highly recommend!",2025-08-11
9760,30482,414,5,"Excellent product, highly recommend!",2020-01-25
9761,30482,506,4,Good value for money!,2023-12-19
9762,30486,1099,4,Good value for money!,2024-02-15
9763,30486,1195,3,Okay overall.,2022-01-18
9764,30488,444,4,Good value for money!,2023-10-06
9765,30488,662,5,"Excellent product, highly recommend!",2023-08-01
9766,30488,335,2,Not great quality.,2021-11-22
9767,30493,1041,5,"Excellent product, highly recommend!",2022-11-23
9768,30493,503,3,Okay overall.,2025-01-26
9769,30495,903,5,"Excellent product, highly recommend!",2020-01-17
9770,30495,444,5,"Excellent product, highly recommend!",2025-03-26
9771,30502,462,3,Okay overall.,2024-09-27
9772,30502,766,4,Good value for money!,2024-12-22
9773,30504,424,3,Okay overall.,2020-10-30
9774,30515,410,5,"Excellent product, highly recommend!",2023-05-08
9775,30529,217,4,Good value for money!,2021-02-15
9776,30529,895,2,Not great quality.,2023-11-20
9777,30535,51,4,Good value for money!,2025-02-01
9778,30538,1016,4,Good value for money!,2025-01-02
9779,30538,722,5,"Excellent product, highly recommend!",2024-07-24
9780,30547,1030,3,Okay overall.,2022-05-25
9781,30549,602,4,Good value for money!,2022-07-28
9782,30552,925,5,"Excellent product, highly recommend!",2023-11-30
9783,30553,538,1,"Very disappointed, would not buy again.",2022-06-17
9784,30554,219,2,Not great quality.,2021-02-19
9785,30554,714,4,Good value for money!,2022-06-18
9786,30554,965,5,"Excellent product, highly recommend!",2021-12-15
9787,30558,438,5,"Excellent product, highly recommend!",2020-06-20
9788,30558,432,4,Good value for money!,2022-04-08
9789,30558,487,2,Not great quality.,2021-03-08
9790,30559,239,3,Okay overall.,2021-11-09
9791,30559,1010,3,Okay overall.,2022-04-18
9792,30559,1063,4,Good value for money!,2020-07-25
9793,30561,1058,4,Good value for money!,2021-07-27
9794,30561,623,5,"Excellent product, highly recommend!",2022-03-18
9795,30561,952,3,Okay overall.,2022-06-07
9796,30561,713,5,"Excellent product, highly recommend!",2024-09-25
9797,30561,984,5,"Excellent product, highly recommend!",2022-05-06
9798,30568,719,4,Good value for money!,2022-01-15
9799,30568,783,1,"Very disappointed, would not buy again.",2022-11-30
9800,30568,770,3,Okay overall.,2023-11-08
9801,30568,796,4,Good value for money!,2020-05-17
9802,30577,986,5,"Excellent product, highly recommend!",2025-08-09
9803,30585,462,4,Good value for money!,2025-08-02
9804,30585,368,4,Good value for money!,2024-09-25
9805,30585,445,5,"Excellent product, highly recommend!",2025-07-14
9806,30590,83,4,Good value for money!,2025-02-10
9807,30590,608,5,"Excellent product, highly recommend!",2021-05-31
9808,30594,934,5,"Excellent product, highly recommend!",2025-09-09
9809,30594,941,5,"Excellent product, highly recommend!",2025-10-24
9810,30613,37,5,"Excellent product, highly recommend!",2024-07-06
9811,30613,38,3,Okay overall.,2023-03-12
9812,30615,259,4,Good value for money!,2024-03-16
9813,30622,820,4,Good value for money!,2020-06-20
9814,30632,783,4,Good value for money!,2024-08-17
9815,30632,962,4,Good value for money!,2023-05-25
9816,30632,671,4,Good value for money!,2023-11-17
9817,30633,338,1,"Very disappointed, would not buy again.",2023-01-12
9818,30633,217,5,"Excellent product, highly recommend!",2021-01-08
9819,30633,698,3,Okay overall.,2021-05-31
9820,30633,284,4,Good value for money!,2021-08-18
9821,30645,883,5,"Excellent product, highly recommend!",2022-05-08
9822,30653,966,1,"Very disappointed, would not buy again.",2021-06-09
9823,30653,1127,5,"Excellent product, highly recommend!",2024-08-08
9824,30657,1186,4,Good value for money!,2025-04-21
9825,30670,520,4,Good value for money!,2024-07-22
9826,30677,445,5,"Excellent product, highly recommend!",2022-01-02
9827,30677,601,4,Good value for money!,2022-12-14
9828,30682,1065,3,Okay overall.,2024-07-14
9829,30692,970,5,"Excellent product, highly recommend!",2025-01-19
9830,30701,875,3,Okay overall.,2023-01-16
9831,30702,676,5,"Excellent product, highly recommend!",2023-05-19
9832,30705,417,2,Not great quality.,2020-12-17
9833,30710,678,5,"Excellent product, highly recommend!",2024-12-13
9834,30712,900,4,Good value for money!,2023-11-11
9835,30716,265,3,Okay overall.,2024-03-20
9836,30716,267,5,"Excellent product, highly recommend!",2025-04-12
9837,30716,332,3,Okay overall.,2020-03-02
9838,30722,5,5,"Excellent product, highly recommend!",2023-11-02
9839,30730,1004,3,Okay overall.,2022-07-12
9840,30731,1142,4,Good value for money!,2024-06-17
9841,30731,894,4,Good value for money!,2021-11-01
9842,30742,1159,3,Okay overall.,2024-08-04
9843,30742,338,5,"Excellent product, highly recommend!",2023-11-14
9844,30744,1036,4,Good value for money!,2024-07-13
9845,30746,1147,5,"Excellent product, highly recommend!",2021-02-25
9846,30751,38,4,Good value for money!,2023-12-31
9847,30755,1151,3,Okay overall.,2021-07-10
9848,30755,420,3,Okay overall.,2021-12-21
9849,30779,256,2,Not great quality.,2023-02-08
9850,30779,189,5,"Excellent product, highly recommend!",2025-06-07
9851,30779,219,2,Not great quality.,2023-01-13
9852,30779,182,2,Not great quality.,2023-03-12
9853,30782,657,5,"Excellent product, highly recommend!",2023-11-22
9854,30783,238,5,"Excellent product, highly recommend!",2020-03-08
9855,30784,988,3,Okay overall.,2022-01-10
9856,30785,905,4,Good value for money!,2025-02-12
9857,30785,503,4,Good value for money!,2021-03-11
9858,30785,996,5,"Excellent product, highly recommend!",2020-09-11
9859,30785,271,3,Okay overall.,2021-01-20
9860,30788,268,5,"Excellent product, highly recommend!",2023-07-18
9861,30800,504,3,Okay overall.,2025-10-01
9862,30808,5,5,"Excellent product, highly recommend!",2022-07-04
9863,30808,912,5,"Excellent product, highly recommend!",2024-11-28
9864,30808,701,5,"Excellent product, highly recommend!",2024-03-18
9865,30811,1173,4,Good value for money!,2023-01-22
9866,30832,962,5,"Excellent product, highly recommend!",2023-06-21
9867,30837,262,4,Good value for money!,2024-06-20
9868,30841,1154,4,Good value for money!,2021-03-20
9869,30843,1011,5,"Excellent product, highly recommend!",2021-05-09
9870,30843,1020,3,Okay overall.,2020-07-03
9871,30854,241,4,Good value for money!,2021-04-20
9872,30854,1197,4,Good value for money!,2025-10-08
9873,30857,186,2,Not great quality.,2025-10-22
9874,30857,336,5,"Excellent product, highly recommend!",2024-10-22
9875,30860,231,4,Good value for money!,2022-04-14
9876,30867,978,4,Good value for money!,2022-07-14
9877,30867,45,5,"Excellent product, highly recommend!",2021-02-01
9878,30873,1106,5,"Excellent product, highly recommend!",2020-04-24
9879,30873,1091,5,"Excellent product, highly recommend!",2021-09-04
9880,30873,20,5,"Excellent product, highly recommend!",2024-06-28
9881,30874,367,5,"Excellent product, highly recommend!",2020-09-28
9882,30879,426,5,"Excellent product, highly recommend!",2020-05-03
9883,30880,918,3,Okay overall.,2021-10-17
9884,30880,886,4,Good value for money!,2021-07-25
9885,30900,1142,4,Good value for money!,2024-08-05
9886,30900,1048,3,Okay overall.,2021-09-26
9887,30902,1165,5,"Excellent product, highly recommend!",2021-11-21
9888,30908,860,4,Good value for money!,2025-07-30
9889,30911,160,1,"Very disappointed, would not buy again.",2025-10-04
9890,30916,123,5,"Excellent product, highly recommend!",2021-07-12
9891,30916,5,4,Good value for money!,2023-04-05
9892,30931,809,4,Good value for money!,2025-01-03
9893,30933,486,3,Okay overall.,2025-01-03
9894,30933,762,5,"Excellent product, highly recommend!",2021-02-19
9895,30933,421,4,Good value for money!,2021-02-26
9896,30943,74,5,"Excellent product, highly recommend!",2024-11-15
9897,30943,933,4,Good value for money!,2021-05-18
9898,30943,906,5,"Excellent product, highly recommend!",2025-10-17
9899,30943,455,5,"Excellent product, highly recommend!",2023-04-04
9900,30945,1054,4,Good value for money!,2023-05-25
9901,30966,471,4,Good value for money!,2024-05-22
9902,30968,926,3,Okay overall.,2024-02-20
9903,30968,712,3,Okay overall.,2021-09-10
9904,30969,995,5,"Excellent product, highly recommend!",2022-10-09
9905,30969,968,5,"Excellent product, highly recommend!",2022-07-06
9906,30984,989,4,Good value for money!,2020-07-31
9907,30990,1088,5,"Excellent product, highly recommend!",2022-12-10
9908,30991,971,4,Good value for money!,2021-04-02
9909,30993,531,2,Not great quality.,2022-06-27
