product_id,category,name,price_usd,cost_usd,margin_usd,margin_pct
1035,Toys,Puzzle PaleTurquoise 142,50.34,40.01,10.33,20.520460866110447
1036,Toys,Board Game LightSkyBlue 934,51.75,36.62,15.13,29.236714975845413
1037,Toys,Action Figure Linen 572,31.31,23.27,8.04,25.678696901948257
1038,Toys,Building Blocks PapayaWhip 521,74.14,37.31,36.83,49.67628810358781
1039,Toys,Doll CadetBlue 251,8.39,6.18,2.21,26.340882002383786
1040,Toys,Building Blocks Magenta 452,56.23,30.67,25.56,45.45616219100124
1041,Toys,Board Game MintCream 802,21.08,16.39,4.69,22.24857685009488
1042,Toys,Action Figure PapayaWhip 102,58.44,30.39,28.05,47.997946611909654
1043,Toys,Doll PapayaWhip 437,8.79,5.78,3.01,34.243458475540386
1044,Toys,Puzzle Azure 303,61.61,42.57,19.04,30.90407401395877
1045,Toys,Puzzle Moccasin 194,68.58,50.47,18.11,26.407115777194516
1046,Toys,Action Figure Gray 604,49.13,36.41,12.72,25.89049460614696
1047,Toys,Doll OrangeRed 410,15.99,11.97,4.02,25.14071294559099
1048,Toys,Puzzle PaleGreen 921,61.13,45.83,15.3,25.028627515131685
1049,Toys,Building Blocks GreenYellow 755,18.19,11.2,6.99,38.42770753161077
1050,Toys,Building Blocks AntiqueWhite 644,28.12,22.17,5.95,21.159317211948792
1051,Toys,Puzzle PowderBlue 921,11.03,8.11,2.92,26.473254759746144
1052,Toys,Action Figure DimGray 345,61.55,46.42,15.13,24.581640942323315
1053,Toys,Board Game Peru 998,49.48,33.08,16.4,33.14470493128537
1054,Toys,Doll DarkOrange 827,48.55,37.87,10.68,21.99794026776519
1055,Toys,Puzzle DarkGoldenRod 912,35.01,25.74,9.27,26.47814910025707
1056,Toys,Action Figure PaleGreen 189,67.11,41.73,25.38,37.818506928922666
1057,Toys,Board Game Moccasin 447,54.28,40.76,13.52,24.90788504053058
1058,Toys,Building Blocks Salmon 412,72.91,45.79,27.12,37.196543683993966
1059,Toys,Puzzle DodgerBlue 213,28.23,19.23,9.0,31.88097768331562
1060,Toys,Doll DarkSeaGreen 568,36.98,25.2,11.78,31.85505678745268
1061,Toys,Board Game Aquamarine 462,30.82,17.39,13.43,43.57560025957171
1062,Toys,Doll CadetBlue 399,68.5,46.98,21.52,31.416058394160583
1063,Toys,Action Figure DarkTurquoise 818,12.51,7.27,5.24,41.88649080735412
1064,Toys,Doll Orchid 347,36.15,23.91,12.24,33.85892116182573
1065,Toys,Puzzle DarkCyan 484,22.01,15.15,6.86,31.1676510676965
1066,Toys,Board Game NavajoWhite 254,34.84,20.9,13.94,40.01148105625717
1067,Toys,Action Figure Tan 935,18.39,11.13,7.26,39.47797716150082
1068,Toys,Building Blocks FloralWhite 415,71.27,56.17,15.1,21.18703521818437
1069,Toys,Doll DarkViolet 909,29.57,22.56,7.01,23.706459249239092
1070,Toys,Building Blocks MediumVioletRed 266,20.02,15.0,5.02,25.074925074925076
1071,Toys,Doll LightSkyBlue 279,45.01,22.51,22.5,49.98889135747612
1072,Toys,Puzzle DodgerBlue 928,75.93,48.32,27.61,36.36243908863426
1073,Toys,Action Figure Turquoise 665,60.51,42.53,17.98,29.714096843496947
1074,Toys,Building Blocks FloralWhite 871,55.29,29.88,25.41,45.95767769940315
1075,Toys,Action Figure CornflowerBlue 738,55.31,28.91,26.4,47.730970891339716
1076,Toys,Action Figure DarkMagenta 470,38.86,30.6,8.26,21.25579001544004
1077,Toys,Action Figure OliveDrab 484,54.93,37.88,17.05,31.039504824321867
1078,Toys,Building Blocks SlateGray 770,65.84,34.1,31.74,48.20777642770352
1079,Toys,Doll Gray 118,42.51,30.07,12.44,29.26370265819807
1080,Toys,Puzzle LimeGreen 221,70.77,54.24,16.53,23.357354811360747
1081,Toys,Building Blocks DarkSalmon 624,33.91,20.12,13.79,40.6664700678266
1082,Toys,Board Game Brown 135,59.94,43.45,16.49,27.51084417751084
1083,Toys,Action Figure SkyBlue 377,41.7,20.94,20.76,49.7841726618705
1084,Toys,Board Game Maroon 620,19.89,15.42,4.47,22.473604826546
1085,Toys,Puzzle CadetBlue 703,79.83,44.07,35.76,44.795189778278846
1086,Toys,Action Figure Orange 891,52.42,30.01,22.41,42.75085845097291
1087,Toys,Building Blocks DarkCyan 517,7.91,5.26,2.65,33.501896333754736
1088,Toys,Puzzle DodgerBlue 489,65.56,46.09,19.47,29.697986577181208
1089,Toys,Doll Indigo 807,77.26,55.08,22.18,28.708257830701523
1090,Toys,Action Figure PaleGreen 607,29.99,22.49,7.5,25.008336112037348
1091,Toys,Puzzle Gray 243,64.73,39.11,25.62,39.57979298625058
1092,Toys,Board Game Sienna 266,44.18,33.72,10.46,23.67587143503848
1093,Toys,Action Figure Gainsboro 419,60.64,33.42,27.22,44.88786279683377
1094,Toys,Puzzle IndianRed 895,49.46,39.14,10.32,20.865345733926404
1095,Toys,Action Figure BlueViolet 416,77.2,42.93,34.27,44.39119170984456
1096,Toys,Doll PaleGoldenRod 548,20.6,12.28,8.32,40.3883495145631
1097,Toys,Doll Tomato 503,14.02,8.1,5.92,42.22539229671897
1098,Toys,Action Figure DimGray 373,34.53,27.25,7.28,21.083116130900667
1099,Toys,Puzzle OliveDrab 561,21.09,16.29,4.8,22.759601706970127
1100,Toys,Building Blocks MintCream 897,67.95,46.96,20.99,30.890360559234725
1101,Toys,Action Figure DarkRed 648,9.25,5.4,3.85,41.62162162162162
1102,Toys,Doll DeepPink 521,54.94,41.45,13.49,24.55405897342556
1103,Toys,Puzzle LightBlue 505,26.38,16.06,10.32,39.120545868081884
1104,Toys,Building Blocks GoldenRod 224,66.01,49.87,16.14,24.450840781699743
1105,Toys,Action Figure BlueViolet 644,39.27,19.77,19.5,49.65622612681436
1106,Toys,Building Blocks Blue 468,28.61,19.47,9.14,31.94687172317372
1107,Toys,Action Figure MediumBlue 996,78.56,60.16,18.4,23.42158859470468
1108,Toys,Building Blocks DarkOrchid 948,13.13,8.94,4.19,31.911652703731914
1109,Toys,Doll Orange 414,67.75,48.34,19.41,28.649446494464947
1110,Toys,Board Game SaddleBrown 749,53.71,42.44,11.27,20.983057158815864
1111,Toys,Puzzle Linen 908,63.32,39.15,24.17,38.171193935565384
1112,Toys,Action Figure PeachPuff 444,35.6,23.14,12.46,35.0
1113,Toys,Action Figure Linen 246,70.01,49.96,20.05,28.63876589058706
1114,Toys,Building Blocks LightBlue 395,60.44,37.72,22.72,37.590999338186634
1115,Toys,Board Game Peru 523,21.77,15.34,6.43,29.536058796508957
1116,Toys,Puzzle Orange 783,43.16,32.61,10.55,24.443929564411494
1117,Toys,Board Game NavajoWhite 687,48.76,30.29,18.47,37.879409351927805
1118,Toys,Action Figure RosyBrown 973,64.11,45.12,18.99,29.620963968179687
1119,Toys,Board Game SteelBlue 872,17.19,12.06,5.13,29.84293193717277
1120,Toys,Board Game Purple 134,43.04,33.12,9.92,23.04832713754647
1121,Toys,Doll Fuchsia 821,71.02,38.31,32.71,46.057448606026476
1122,Toys,Doll Beige 168,51.31,29.89,21.42,41.7462482946794
1123,Toys,Building Blocks AliceBlue 722,50.76,33.13,17.63,34.73207249802994
1124,Toys,Board Game SlateGray 468,72.89,43.21,29.68,40.718891480312806
1125,Toys,Building Blocks SeaGreen 468,78.14,57.87,20.27,25.940619401074994
1126,Toys,Puzzle LavenderBlush 958,57.76,30.13,27.63,47.83587257617729
1127,Toys,Action Figure RosyBrown 882,22.16,14.12,8.04,36.28158844765343
1128,Toys,Board Game Salmon 556,39.07,25.44,13.63,34.88610186844126
1129,Toys,Building Blocks Fuchsia 140,47.06,34.93,12.13,25.775605609859753
1130,Toys,Building Blocks Sienna 329,67.23,35.84,31.39,46.69046556596757
1131,Toys,Action Figure PaleGoldenRod 438,52.58,31.65,20.93,39.8060098896919
1132,Toys,Building Blocks DarkMagenta 912,48.07,27.18,20.89,43.45745787393385
1133,Toys,Board Game CornflowerBlue 691,26.85,21.27,5.58,20.782122905027933
1134,Toys,Building Blocks DarkSalmon 277,58.77,33.32,25.45,43.30440701037944
1135,Toys,Puzzle MintCream 483,66.0,38.31,27.69,41.95454545454545
1136,Toys,Puzzle Plum 191,76.63,44.61,32.02,41.78520161816522
1137,Toys,Building Blocks Moccasin 702,14.32,8.84,5.48,38.26815642458101
1138,Toys,Doll DarkGoldenRod 156,22.74,17.29,5.45,23.966578715919088
1139,Toys,Action Figure Red 357,77.14,46.19,30.95,40.121856365050554
1140,Toys,Puzzle Tan 541,53.49,35.98,17.51,32.735090671153486
1141,Toys,Doll Teal 732,77.72,59.39,18.33,23.584662892434377
1142,Toys,Doll BlueViolet 214,20.11,13.77,6.34,31.526603679761312
1143,Toys,Doll BlueViolet 178,18.25,13.28,4.97,27.232876712328768
1144,Toys,Building Blocks DarkSeaGreen 909,7.22,5.29,1.93,26.73130193905817
1145,Toys,Board Game DarkBlue 873,63.23,35.43,27.8,43.966471611576786
1146,Toys,Action Figure Maroon 857,61.33,48.11,13.22,21.555519321702267
1147,Toys,Building Blocks Teal 310,59.24,30.73,28.51,48.12626603646185
1148,Toys,Doll Cyan 839,6.96,5.28,1.68,24.137931034482758
1149,Toys,Building Blocks CadetBlue 267,25.52,15.48,10.04,39.341692789968654
1150,Toys,Building Blocks Tan 413,52.78,42.09,10.69,20.253884046987494
1151,Toys,Puzzle OldLace 463,9.27,5.12,4.15,44.768069039913705
1152,Toys,Doll DarkSlateBlue 565,72.52,53.76,18.76,25.86872586872587
1153,Toys,Puzzle Bisque 472,31.38,23.77,7.61,24.251115360101977
1154,Toys,Doll Coral 445,41.97,22.03,19.94,47.51012628067668
1155,Toys,Action Figure DarkOliveGreen 231,41.24,30.79,10.45,25.339476236663433
1156,Toys,Puzzle GoldenRod 498,45.09,25.94,19.15,42.470614326901746
1157,Toys,Board Game DarkSeaGreen 297,32.18,22.43,9.75,30.298321939092602
1158,Toys,Action Figure SlateGray 547,75.95,60.32,15.63,20.579328505595786
1159,Toys,Doll LightSlateGray 547,17.91,13.77,4.14,23.115577889447234
1160,Toys,Board Game FireBrick 845,16.24,8.66,7.58,46.67487684729065
1161,Toys,Building Blocks Indigo 932,45.31,23.03,22.28,49.172368130655485
1162,Toys,Puzzle Coral 686,40.31,20.68,19.63,48.697593649218554
1163,Toys,Building Blocks MediumVioletRed 446,73.63,55.78,17.85,24.24283580062475
1164,Toys,Building Blocks LightCoral 887,47.41,30.27,17.14,36.15271039865008
1165,Toys,Board Game DimGray 463,6.54,3.67,2.87,43.883792048929664
1166,Toys,Doll MediumBlue 998,71.16,37.67,33.49,47.062956717256895
1167,Toys,Board Game LightSalmon 685,75.92,47.98,27.94,36.80189673340358
1168,Toys,Building Blocks SaddleBrown 550,74.12,52.3,21.82,29.43874797625472
1169,Toys,Puzzle DarkTurquoise 982,48.19,34.49,13.7,28.429134675243827
1170,Toys,Doll LightCyan 982,18.5,12.87,5.63,30.43243243243243
1171,Toys,Board Game SteelBlue 583,59.05,37.84,21.21,35.91871295512278
1172,Toys,Building Blocks Silver 713,16.49,12.74,3.75,22.741055184960583
1173,Toys,Doll HoneyDew 334,10.64,6.08,4.56,42.85714285714285
1174,Toys,Puzzle LightGray 943,35.03,25.8,9.23,26.348843848130176
1175,Toys,Board Game Tan 139,52.91,38.23,14.68,27.745227745227748
1176,Toys,Board Game LavenderBlush 921,12.94,10.26,2.68,20.71097372488408
1177,Toys,Puzzle MediumAquaMarine 346,8.82,4.54,4.28,48.52607709750567
1178,Toys,Board Game Navy 669,63.38,32.53,30.85,48.674660776270116
1179,Toys,Building Blocks Blue 257,74.03,42.85,31.18,42.11806024584628
1180,Toys,Doll Gray 206,7.35,5.34,2.01,27.346938775510203
1181,Toys,Puzzle Gainsboro 266,19.83,14.72,5.11,25.769036812909736
1182,Toys,Building Blocks PaleGreen 905,43.9,23.34,20.56,46.83371298405467
1183,Toys,Doll DodgerBlue 971,73.81,36.96,36.85,49.92548435171386
1184,Toys,Puzzle LightSeaGreen 614,47.14,35.19,11.95,25.35002121340687
1185,Toys,Building Blocks MediumOrchid 918,51.87,35.19,16.68,32.15731636784269
1186,Toys,Building Blocks OldLace 658,11.74,6.06,5.68,48.38160136286201
1187,Toys,Building Blocks FloralWhite 107,27.53,17.04,10.49,38.10388666908827
1188,Toys,Building Blocks LightGray 949,61.13,31.01,30.12,49.2720431866514
1189,Toys,Building Blocks DarkOrange 225,66.05,42.1,23.95,36.260408781226346
1190,Toys,Board Game Wheat 727,55.71,44.29,11.42,20.499012744570095
1191,Toys,Puzzle BurlyWood 196,46.41,28.11,18.3,39.431157078215904
1192,Toys,Puzzle MistyRose 968,60.03,45.32,14.71,24.504414459436948
1193,Toys,Puzzle RoyalBlue 416,12.64,7.36,5.28,41.77215189873418
1194,Toys,Action Figure Turquoise 442,16.94,11.55,5.39,31.818181818181813
1195,Toys,Board Game DarkKhaki 216,6.51,3.4,3.11,47.77265745007681
1196,Toys,Building Blocks LightCoral 517,21.83,13.44,8.39,38.433348602840134
1197,Toys,Building Blocks WhiteSmoke 876,48.51,27.32,21.19,43.68171511028655
